CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,84,10,14,-,"1,505.00",17.45,250,"1,510.00","1,592.85",600,"21,100.00","1,075",0.25,0.85,250,-1.90,0.30,32.52,"2,19,892","-1,334","42,026",
,36,-2,2,87.08,"1,575.00",109.30,600,"1,450.00","1,539.00",600,"21,150.00",800,0.70,0.90,"1,425",-1.80,0.70,34.25,"68,650","5,578","16,417",
,79,-9,26,58.69,"1,445.00",20.00,600,"1,397.10","1,487.90",600,"21,200.00",50,0.80,0.85,"1,825",-1.75,0.80,33.64,"3,77,659","-5,241","49,875",
,204,-,-,-,"1,253.35",-,600,"1,350.00","1,436.90",600,"21,250.00",50,0.75,0.85,"1,875",-1.75,0.85,32.75,"1,12,816","5,310","20,850",
,290,-27,37,52.58,"1,339.25",-37.30,100,"1,338.20","1,355.35",50,"21,300.00",825,0.50,0.90,"3,625",-2.05,0.55,30.22,"2,31,216","-10,034","37,595",
,82,-2,2,84.73,"1,400.00",172.00,600,"1,249.40","1,311.95",50,"21,350.00",200,0.60,0.80,"1,800",-1.95,0.75,30.12,"1,00,913","4,745","24,337",
,183,-,6,58.47,"1,261.95",2.90,150,"1,235.60","1,259.90",75,"21,400.00","1,500",0.70,1.00,"1,000",-1.95,0.80,29.24,"2,76,999","-6,654","43,153",
,126,66,82,52.39,"1,200.30",179.05,600,"1,150.80","1,204.65",50,"21,450.00","1,100",0.60,1.00,"1,125",-2.20,0.70,27.72,"1,24,954",-565,"18,827",
,"4,331",-256,472,49.50,"1,147.40",-26.10,25,"1,140.00","1,156.95",300,"21,500.00","1,100",0.80,1.00,"10,600",-2.30,0.75,26.84,"11,03,157","-71,677","1,47,078",
,155,-,-,-,"1,100.00",-,600,"1,051.70","1,137.40",600,"21,550.00",100,0.50,1.05,"3,775",-1.80,1.05,26.75,"1,24,051","2,347","19,750",
,486,-26,129,44.26,"1,042.95",-30.25,600,998.05,"1,050.60",75,"21,600.00","1,300",0.85,1.10,"1,000",-2.25,0.85,24.99,"5,60,207","-28,669","57,471",
,189,-17,35,49.17,"1,011.80",4.45,600,953.10,"1,007.25",75,"21,650.00",125,0.80,1.05,"9,950",-2.05,1.05,24.48,"2,38,545","-18,155","28,002",
,645,-137,392,42.83,948.30,-35.25,75,932.65,949.00,75,"21,700.00","17,875",1.00,1.10,800,-2.35,1.10,23.47,"8,54,951","-63,363","97,612",
,248,-19,67,42.79,903.45,-18.20,75,877.90,898.60,75,"21,750.00","1,875",1.40,1.50,"1,150",-2.40,1.40,23.01,"2,33,428","-11,039","36,783",
,"2,240",-413,941,39.12,847.90,-25.40,75,830.90,869.45,700,"21,800.00",25,1.15,1.40,250,-2.95,1.10,21.16,"9,71,016",759,"1,23,870",
,"1,000",-20,75,38.20,800.60,-14.55,25,755.00,804.75,75,"21,850.00","1,525",1.10,1.65,25,-3.20,1.30,20.44,"2,71,810",638,"40,021",
,"3,328",-305,"1,764",34.88,746.00,-26.45,700,738.10,748.65,100,"21,900.00",50,1.25,1.80,500,-3.80,1.20,19.05,"8,90,938","-20,677","1,14,097",
,"1,330",-5,67,35.71,704.70,-15.75,75,678.00,700.70,75,"21,950.00",250,1.35,2.30,75,-3.65,2.10,19.33,"4,08,400","18,582","53,825",
,"18,716",445,"14,116",30.28,643.00,-33.35,375,640.80,645.00,150,"22,000.00","2,025",1.90,2.10,"17,025",-4.60,2.10,18.07,"21,21,765","59,935","3,00,423",
,"1,332",-184,608,29.99,598.05,-29.25,225,590.25,623.60,50,"22,050.00",425,2.15,2.60,225,-5.45,2.50,17.26,"5,11,021","21,301","64,163",
,"6,961",-777,"2,726",27.58,546.25,-33.25,50,542.05,545.55,150,"22,100.00","4,000",2.50,2.80,75,-6.55,2.80,16.25,"13,05,140","7,813","1,34,974",
,"2,011",-83,"1,125",26.11,497.85,-34.65,"1,250",479.30,499.00,25,"22,150.00","1,450",3.00,3.80,200,-8.15,3.00,15.10,"9,72,275","1,04,493","1,47,262",
,"16,724","-2,347","10,370",23.67,446.00,-36.95,25,445.00,449.55,75,"22,200.00",200,4.25,4.50,"38,200",-8.95,4.50,14.81,"16,58,583","50,349","1,90,450",
,"2,648",-634,"5,095",22.70,400.00,-35.20,25,400.00,402.00,175,"22,250.00",775,5.80,7.25,250,-9.20,7.25,14.78,"12,11,843","30,592","1,03,664",
,"16,133","-3,763","32,847",21.33,353.00,-35.20,25,350.00,353.00,50,"22,300.00","1,750",9.55,10.10,325,-10.45,9.55,14.11,"18,43,347","22,343","1,91,362",
,"22,882","-1,645","14,523",19.65,305.20,-40.85,25,305.00,309.85,25,"22,350.00",25,13.35,14.00,900,-11.25,13.35,13.64,"13,45,676","38,433","1,16,673",
,"44,455","-7,269","1,28,013",18.38,260.15,-40.90,100,260.00,264.95,300,"22,400.00",100,19.05,19.85,150,-11.00,19.40,13.36,"23,51,939","32,323","2,27,725",
,"17,047","-8,165","77,549",17.39,217.95,-41.00,550,216.10,222.00,"3,650","22,450.00",25,26.05,26.40,650,-11.00,26.40,12.80,"16,54,486","24,220","1,14,795",
,"1,27,021","-10,200","6,81,775",16.10,175.80,-42.05,50,175.80,180.00,25,"22,500.00","4,100",35.00,36.00,"51,250",-10.95,35.00,12.07,"35,89,657","-33,772","2,80,835",
,"54,382","-11,903","3,95,667",15.59,140.95,-37.90,"1,975",138.00,140.95,"1,175","22,550.00","1,700",46.00,47.20,75,-11.35,46.00,11.23,"18,52,374","-16,348","1,08,801",
,"1,54,281","7,365","21,22,773",14.41,105.00,-38.40,250,102.00,104.80,"1,175","22,600.00","20,925",60.00,60.70,875,-11.10,60.15,10.25,"42,05,469","14,824","2,07,125",
,"74,479",-108,"21,75,619",13.45,74.40,-36.60,"1,325",71.00,74.00,50,"22,650.00",200,78.00,80.20,50,-11.20,78.00,9.01,"28,81,319","14,859","61,217",
,"1,87,285","41,881","67,31,473",12.29,47.40,-35.15,550,45.00,47.40,700,"22,700.00",50,102.00,104.00,"2,325",-8.80,102.00,7.50,"62,55,542","60,760","1,15,931",
,"1,36,204","55,951","56,12,924",11.47,28.00,-30.25,500,27.00,28.00,"35,625","22,750.00",75,131.20,135.00,25,-2.65,134.35,4.79,"36,89,532","27,273","47,691",
,"3,12,344","1,06,171","69,20,859",11.06,16.00,-23.15,200,15.50,16.00,"1,750","22,800.00",100,170.65,174.00,575,1.90,170.65,-,"30,72,738","2,455","34,849",
,"2,78,459","51,244","36,89,296",11.09,9.50,-15.45,50,8.30,9.45,825,"22,850.00",50,213.75,216.05,150,11.50,215.45,-,"7,45,994","6,694","14,779",
,"2,38,855","61,459","45,09,237",10.94,5.00,-10.85,"1,300",5.00,5.40,50,"22,900.00",25,259.15,263.00,475,14.30,259.15,-,"6,07,740","5,229","13,058",
,"1,20,262","14,129","26,10,604",11.62,3.60,-6.45,"3,375",3.00,3.60,"3,825","22,950.00","1,350",303.40,324.10,"1,050",14.95,303.45,-,"1,29,261",990,"3,336",
,"4,03,349","96,387","49,11,571",11.95,2.25,-4.25,800,2.40,2.50,"1,825","23,000.00",50,356.05,361.00,100,23.40,359.00,-,"2,16,216",-520,"11,679",
,"1,20,509","34,480","24,14,162",12.41,1.50,-2.30,150,1.45,1.50,100,"23,050.00",225,391.10,424.25,975,22.50,406.45,-,"11,686",197,673,
,"2,14,102","78,953","27,07,785",13.33,1.30,-1.25,"5,475",1.05,1.30,"3,100","23,100.00",625,438.15,460.60,100,27.85,456.00,-,"19,305","1,047","1,967",
,"96,250","19,845","13,11,701",14.16,1.10,-0.75,50,0.85,1.00,75,"23,150.00",50,504.45,515.60,150,44.90,517.50,-,"1,688",40,102,
,"2,25,775","50,208","20,75,870",14.55,0.75,-0.85,"13,875",0.70,0.75,"3,000","23,200.00",100,553.75,562.55,150,30.15,556.45,-,"4,346",-54,728,
,"59,553","10,091","8,63,550",15.20,0.60,-0.80,"38,225",0.60,0.65,"18,350","23,250.00",600,568.60,623.80,50,12.35,602.55,-,299,10,46,
,"1,73,814","42,800","12,48,392",16.08,0.55,-0.60,"25,725",0.50,0.55,"99,550","23,300.00",600,620.55,665.40,25,27.05,654.95,-,529,11,185,
,"40,381",-63,"4,15,552",16.92,0.50,-0.70,"29,275",0.45,0.50,"5,575","23,350.00",75,702.25,715.45,75,12.10,700.00,-,49,3,120,
,"87,274","-9,632","6,57,464",17.50,0.40,-0.60,"4,14,750",0.40,0.45,750,"23,400.00",600,720.55,794.00,600,24.50,747.50,-,41,-,126,
,"35,195","3,045","1,80,898",18.71,0.45,-0.40,"37,325",0.40,0.45,"10,925","23,450.00",600,768.10,814.80,25,31.60,807.65,-,46,2,41,
,"2,08,331","11,782","10,49,598",19.44,0.40,-0.45,"3,31,975",0.40,0.45,"1,92,050","23,500.00",75,853.05,860.30,425,26.35,852.40,-,"2,722",-109,617,
,"10,254","2,107","88,317",20.41,0.40,-0.45,"3,825",0.35,0.40,375,"23,550.00",600,868.60,945.10,600,16.40,885.35,-,24,3,19,
,"31,875","11,191","2,00,807",21.36,0.40,-0.40,"47,800",0.40,0.45,"4,625","23,600.00",75,926.10,961.05,75,-154.45,950.45,-,244,22,121,
,"6,759","-5,393","79,878",22.01,0.35,-0.50,"8,250",0.35,0.40,"1,800","23,650.00",600,967.70,"1,041.00",600,-24.65,"1,002.20",-,6,-1,13,
,"28,810","3,152","1,87,687",23.54,0.45,-0.20,"4,025",0.40,0.45,"2,325","23,700.00",600,"1,016.20","1,093.30",600,-64.45,"1,018.65",-,14,3,11,
,"8,407","-2,017","73,963",23.88,0.35,-0.45,"4,975",0.35,0.40,"3,425","23,750.00",600,"1,066.35","1,143.15",600,-50.45,"1,082.45",-,17,8,14,
,"38,351","-1,926","2,47,295",25.13,0.40,-0.15,"56,450",0.30,0.40,400,"23,800.00",600,"1,116.05","1,197.30",600,-,"1,284.45",-,-,-,13,
,"14,288",452,"63,579",26.36,0.45,-0.15,975,0.40,0.45,"2,100","23,850.00",600,"1,166.80","1,246.00",600,-109.45,"1,128.15",-,2,-,14,
,"11,609","6,169","90,472",26.24,0.30,-0.25,"1,96,800",0.25,0.60,400,"23,900.00",600,"1,217.45","1,294.15",600,-,"1,282.45",-,-,-,6,
,"11,803","6,693","61,881",27.54,0.35,-0.20,"14,325",0.35,0.40,"7,050","23,950.00",600,"1,267.35","1,345.95",600,-,"1,332.30",-,-,-,6,
,"1,21,343",-597,"4,29,494",28.03,0.30,-0.20,"5,53,400",0.30,0.35,"26,625","24,000.00",75,"1,350.60","1,392.65",450,34.15,"1,353.60",-,102,-13,"5,065",
,"8,387","5,987","52,844",29.34,0.35,-0.15,"6,700",0.25,0.60,50,"24,050.00",600,"1,354.40","1,447.95",600,6.90,"1,383.30",-,2,1,7,
,"11,196","2,669","85,535",30.97,0.45,-0.05,600,0.40,0.50,"9,625","24,100.00",600,"1,415.05","1,495.60",600,-145.00,"1,405.00",-,2,2,10,
,"22,756","21,124","63,763",31.52,0.40,-0.10,"15,675",0.40,0.50,"4,900","24,150.00",600,"1,461.85","1,549.60",600,-,"1,536.00",-,-,-,12,
,"22,509","18,352","76,812",32.01,0.35,-0.15,"17,825",0.35,0.55,"4,000","24,200.00",600,"1,509.50","1,601.35",600,-107.30,"1,475.70",-,2,1,7,
,"37,876","35,675","78,013",34.03,0.50,-,"14,050",0.50,0.55,"4,475","24,250.00",600,"1,560.45","1,650.00",600,-70.80,"1,459.55",-,4,1,7,
,"27,198","16,021","36,047",34.19,0.40,-0.15,"1,275",0.40,0.50,525,"24,300.00",600,"1,614.55","1,700.90",600,-150.00,"1,600.00",-,2,-,8,
,"22,412","16,697","37,412",35.46,0.45,-0.05,"2,600",0.40,0.45,"2,925","24,350.00",600,"1,663.85","1,750.85",600,-,"1,736.35",-,-,-,2,
,"38,903",173,"47,327",34.46,0.25,-0.20,"75,350",0.25,0.35,"1,800","24,400.00",600,"1,705.90","1,800.20",600,-139.85,"1,646.35",-,7,4,8,
,"24,958","3,747","33,377",36.83,0.40,-0.40,"1,800",0.45,0.50,"1,875","24,450.00",600,"1,757.75","1,845.45",600,-187.85,"1,648.35",-,2,1,15,
,"1,18,966","1,718","2,12,685",36.72,0.30,-0.15,"36,575",0.25,0.30,"1,37,500","24,500.00",600,"1,813.55","1,897.70",600,-243.05,"1,749.00",-,2,-,22,
